Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD244,Amy,Oil & Masala,Masalas,Wagholi,06-04-2023,Central,1540,0.11,646.8,Maharashtra
OD245,Roshan,Bakery,Biscuits,Rajgurunagar,06-01-2021,Central,817,0.15,326.8,Maharashtra
OD246,Vinne,"Eggs, Meat & Fish",Fish,Baner,06-01-2021,Central,2462,0.31,369.3,Maharashtra
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Hadapsar,06-01-2021,Central,962,0.21,288.6,Maharashtra
OD248,Ridhesh,Beverages,Health Drinks,Bhosari,06-01-2021,Central,538,0.19,59.18,Maharashtra
OD249,Ravi,Snacks,Cookies,Sholapur,06-01-2021,Central,1556,0.17,482.36,Maharashtra
OD250,James,Beverages,Health Drinks,Pune,12-10-2023,West,2133,0.26,959.85,Maharashtra
OD251,Mathew,Beverages,Health Drinks,Viman Nagar,09-11-2023,West,1474,0.14,235.84,Maharashtra
OD252,Amrish,Beverages,Health Drinks,Aundh,09-11-2023,West,531,0.14,127.44,Maharashtra
OD253,Ramesh,Food Grains,Rice,Mundhwa,12-10-2023,East,1769,0.19,636.84,Maharashtra
OD254,Surya,Fruits & Veggies,Organic Vegetables,Mundhwa,12-10-2023,East,1257,0.34,62.85,Maharashtra
OD255,Veronica,Food Grains,Rice,Koregaon Park,11/28/2022,Central,1899,0.27,170.91,Maharashtra
OD256,Harish,Fruits & Veggies,Fresh Fruits,Viman Nagar,11/28/2022,Central,1929,0.3,617.28,Maharashtra
OD257,Ravi,Beverages,Soft Drinks,Sholapur,11/28/2022,Central,2417,0.1,990.97,Maharashtra
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Wagholi,11/28/2022,Central,1443,0.25,476.19,Maharashtra
OD259,Esther,Beverages,Soft Drinks,Kothrud,12-01-2024,East,660,0.29,290.4,Maharashtra
OD260,Shree,Bakery,Breads & Buns,Narhe,12-01-2024,East,2114,0.32,359.38,Maharashtra
OD261,Sabeela,Oil & Masala,Masalas,Pune University,12-01-2024,East,1278,0.14,63.9,Maharashtra
OD262,Ravi,Food Grains,Organic Staples,Pimpri-Chinchwad,06-08-2024,Central,867,0.18,216.75,Maharashtra
OD263,Roshan,Food Grains,Organic Staples,Baner,9/19/2021,Central,943,0.33,150.88,Maharashtra
OD264,Vince,Beverages,Soft Drinks,Dhanori,9/19/2021,Central,1836,0.17,275.4,Maharashtra
OD265,Jonas,"Eggs, Meat & Fish",Fish,Bhosari,06-06-2023,Central,1200,0.19,420,Maharashtra
OD266,Harish,Fruits & Veggies,Organic Vegetables,Viman Nagar,11-10-2022,West,1167,0.18,256.74,Maharashtra
OD267,Shah,"Eggs, Meat & Fish",Chicken,Hadapsar,6/16/2024,South,696,0.34,139.2,Maharashtra
OD268,Arvind,Oil & Masala,Masalas,Lonikand,1/22/2023,East,2500,0.33,425,Maharashtra
OD269,Adavan,Bakery,Cakes,Kothrud,12-09-2024,East,1507,0.16,180.84,Maharashtra
OD270,Suresh,Beverages,Soft Drinks,Camp,12-09-2024,East,1612,0.11,612.56,Maharashtra
OD271,Esther,Snacks,Noodles,Dhanori,12/28/2024,West,764,0.11,160.44,Maharashtra
OD272,Krithika,Snacks,Noodles,Pune University,7/30/2022,West,884,0.31,282.88,Maharashtra
OD273,Muneer,Fruits & Veggies,Organic Fruits,Bibwewadi,7/30/2022,West,2443,0.23,781.76,Maharashtra
OD274,Hafiz,Bakery,Cakes,Pune,7/30/2022,West,1147,0.27,137.64,Maharashtra
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Rajgurunagar,9/16/2024,West,1899,0.21,493.74,Maharashtra
OD276,Amrish,Bakery,Cakes,Mundhwa,9/16/2024,West,744,0.11,66.96,Maharashtra
OD277,Shah,"Eggs, Meat & Fish",Fish,Koregaon Park,10/13/2024,East,812,0.17,284.2,Maharashtra
OD278,Ram,Oil & Masala,Masalas,Lonikand,10/13/2024,East,862,0.2,137.92,Maharashtra
OD279,Arutra,Snacks,Chocolates,Lonikand,10/13/2024,East,1061,0.13,286.47,Maharashtra
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Mundhwa,10/13/2024,East,2365,0.31,520.3,Maharashtra
OD281,Vidya,Snacks,Chocolates,Bavdhan,9/26/2022,Central,1421,0.14,454.72,Maharashtra
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Hadapsar,9/26/2022,Central,1357,0.24,203.55,Maharashtra
OD283,Sheeba,Beverages,Soft Drinks,Wagholi,11-02-2022,West,1007,0.24,433.01,Maharashtra
OD284,Amrish,Bakery,Biscuits,Baner,9/26/2022,West,1544,0.26,138.96,Maharashtra
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Narhe,9/26/2022,West,1537,0.18,599.43,Maharashtra
OD286,Ridhesh,Bakery,Breads & Buns,Sholapur,9/26/2022,West,1530,0.18,168.3,Maharashtra
OD287,Hafiz,Oil & Masala,Spices,Viman Nagar,12/18/2023,South,2460,0.15,738,Maharashtra
OD288,Sudha,Snacks,Noodles,Bhosari,12/18/2023,South,976,0.35,429.44,Maharashtra
OD289,Suresh,Fruits & Veggies,Organic Fruits,Rajgurunagar,12/18/2023,South,1106,0.19,298.62,Maharashtra
OD290,Jonas,Bakery,Biscuits,Viman Nagar,11/20/2023,East,1165,0.17,244.65,Maharashtra
OD291,Jonas,Food Grains,Rice,Wagholi,11/20/2023,East,1244,0.14,497.6,Maharashtra
OD292,Amrish,Fruits & Veggies,Organic Fruits,Mulshi,11/20/2023,East,1992,0.34,418.32,Maharashtra
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Sholapur,11/20/2023,East,1396,0.16,237.32,Maharashtra
OD294,Ram,Snacks,Chocolates,Koregaon Park,12/26/2021,West,849,0.19,263.19,Maharashtra
OD295,Sheeba,Oil & Masala,Masalas,Kothrud,12/26/2021,West,2488,0.14,547.36,Maharashtra
OD296,Muneer,Food Grains,Rice,Kothrud,12/26/2021,West,840,0.25,184.8,Maharashtra
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Pimpri-Chinchwad,12/26/2021,West,1820,0.21,527.8,Maharashtra
OD298,Roshan,Oil & Masala,Masalas,Hinjawadi,12/26/2021,West,1969,0.15,630.08,Maharashtra
OD299,Sundar,Food Grains,Organic Staples,Lonikand,10/28/2023,East,2261,0.23,994.84,Maharashtra
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Camp,10/28/2023,East,1793,0.21,304.81,Maharashtra
OD301,Haseena,Bakery,Breads & Buns,Sholapur,10/28/2023,East,644,0.33,96.6,Maharashtra
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Bibwewadi,10/28/2023,East,1359,0.17,421.29,Maharashtra
OD303,Veronica,Bakery,Breads & Buns,Kothrud,10/28/2023,East,1554,0.23,683.76,Maharashtra
OD304,Muneer,Snacks,Cookies,Pune University,11/19/2024,Central,2090,0.25,292.6,Maharashtra
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Baner,05-04-2022,East,931,0.14,297.92,Maharashtra
OD306,Veronica,Bakery,Breads & Buns,Narhe,12/30/2021,Central,1157,0.2,404.95,Maharashtra
OD307,Verma,Fruits & Veggies,Fresh Fruits,Sholapur,06-01-2021,East,2396,0.35,383.36,Maharashtra
OD308,Sundar,Oil & Masala,Spices,Mundhwa,06-01-2021,East,1677,0.18,586.95,Maharashtra
OD309,Esther,Snacks,Cookies,Pune University,4/15/2024,South,590,0.27,200.6,Maharashtra
OD310,Vinne,Snacks,Noodles,Camp,09-12-2023,West,1401,0.26,196.14,Maharashtra
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Bibwewadi,09-12-2023,West,678,0.29,189.84,Maharashtra
OD312,Harish,Snacks,Chocolates,Pune,09-12-2023,West,2417,0.28,797.61,Maharashtra
OD313,Willams,Beverages,Soft Drinks,Dhanori,09-12-2023,West,2211,0.18,641.19,Maharashtra
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Hadapsar,9/27/2021,East,2392,0.15,406.64,Maharashtra
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Pimpri-Chinchwad,08-09-2021,South,1835,0.29,660.6,Maharashtra
OD316,Malik,Snacks,Noodles,Wagholi,08-09-2021,South,2281,0.22,775.54,Maharashtra
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Bhosari,12/28/2021,East,1583,0.21,174.13,Maharashtra
OD318,Arvind,Bakery,Cakes,Pune,11-04-2021,East,1123,0.23,89.84,Maharashtra
OD319,Sudeep,Snacks,Cookies,Bibwewadi,11-04-2021,East,1079,0.24,410.02,Maharashtra
OD320,Arvind,Food Grains,Organic Staples,Pimpri-Chinchwad,11-04-2021,East,1027,0.16,328.64,Maharashtra
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Kothrud,11-04-2021,East,1771,0.28,602.14,Maharashtra
OD322,Sheeba,Oil & Masala,Spices,Bavdhan,11-04-2021,East,1171,0.16,363.01,Maharashtra
OD323,Arvind,Bakery,Cakes,Mundhwa,9/19/2021,West,672,0.16,141.12,Maharashtra
OD324,Anu,Beverages,Health Drinks,Aundh,4/23/2023,West,848,0.21,228.96,Maharashtra
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Mundhwa,4/23/2023,West,2078,0.21,914.32,Maharashtra
OD326,Ravi,Food Grains,Rice,Pimpri-Chinchwad,11-03-2024,South,1400,0.17,406,Maharashtra
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Bhosari,8/30/2023,East,945,0.22,226.8,Maharashtra
OD328,Arutra,Beverages,Health Drinks,Pune,8/30/2023,East,590,0.22,82.6,Maharashtra
OD329,Malik,Beverages,Health Drinks,Kothrud,8/30/2023,East,1583,0.3,316.6,Maharashtra
OD330,Vidya,Beverages,Health Drinks,Mundhwa,8/30/2023,East,1534,0.15,245.44,Maharashtra
OD331,Krithika,Snacks,Noodles,Bavdhan,8/30/2023,East,2133,0.12,490.59,Maharashtra
OD332,Shree,Fruits & Veggies,Organic Fruits,Pune Cantonment,4/25/2023,East,2021,0.19,747.77,Maharashtra
OD333,Shree,Beverages,Health Drinks,Narhe,4/25/2023,East,1825,0.17,164.25,Maharashtra
OD334,Akash,Bakery,Breads & Buns,Dehu Road,4/25/2023,East,2029,0.35,608.7,Maharashtra
OD335,Verma,Oil & Masala,Spices,Hadapsar,09-01-2022,West,1228,0.25,442.08,Maharashtra
OD336,Yadav,Food Grains,Rice,Hadapsar,09-01-2022,West,1501,0.24,210.14,Maharashtra
OD337,Alan,Fruits & Veggies,Organic Vegetables,Dehu Road,09-01-2022,West,1094,0.26,415.72,Maharashtra
OD338,Hussain,Bakery,Cakes,Kothrud,07-12-2021,West,1179,0.2,106.11,Maharashtra
OD339,Suresh,Food Grains,Atta & Flour,Bibwewadi,07-12-2021,West,1127,0.29,416.99,Maharashtra
OD340,Willams,Bakery,Biscuits,Camp,6/22/2022,West,601,0.26,234.39,Maharashtra
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Wagholi,4/13/2021,East,1697,0.21,560.01,Maharashtra
OD342,Sundar,Beverages,Soft Drinks,Sholapur,4/13/2021,East,2095,0.35,502.8,Maharashtra
OD343,Harish,"Eggs, Meat & Fish",Chicken,Narhe,4/13/2021,East,1132,0.24,215.08,Maharashtra
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Dehu Road,4/13/2021,East,1561,0.35,640.01,Maharashtra
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Rajgurunagar,12/20/2022,Central,1238,0.1,297.12,Maharashtra
OD346,Willams,Bakery,Breads & Buns,Pune University,6/15/2024,West,2068,0.32,165.44,Maharashtra
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Mundhwa,07-08-2024,East,1113,0.21,356.16,Maharashtra
OD348,Roshan,Food Grains,Rice,Dhanori,07-08-2024,East,1966,0.1,629.12,Maharashtra
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Mulshi,07-08-2024,East,2138,0.13,684.16,Maharashtra
OD350,Sabeela,Food Grains,Atta & Flour,Hinjawadi,09-01-2023,East,978,0.17,68.46,Maharashtra
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Bavdhan,09-01-2023,East,2014,0.26,684.76,Maharashtra
OD352,Shah,Bakery,Breads & Buns,Bibwewadi,09-01-2023,East,645,0.21,187.05,Maharashtra
OD353,Krithika,Food Grains,Rice,Bavdhan,09-01-2023,East,2194,0.12,680.14,Maharashtra
OD354,Vidya,Beverages,Health Drinks,Sholapur,09-01-2023,East,1244,0.17,62.2,Maharashtra
OD355,Surya,Bakery,Biscuits,Baner,04-08-2023,East,743,0.35,289.77,Maharashtra
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Koregaon Park,04-08-2023,East,2474,0.21,593.76,Maharashtra
OD357,Malik,Snacks,Cookies,Pune Cantonment,04-08-2023,East,1494,0.2,74.7,Maharashtra
OD358,Vidya,Oil & Masala,Spices,Rajgurunagar,04-08-2023,East,1174,0.19,328.72,Maharashtra
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Lonikand,4/23/2023,South,1062,0.35,435.42,Maharashtra
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Mundhwa,03-08-2024,South,2297,0.13,528.31,Maharashtra
OD361,Amrish,Snacks,Noodles,Camp,03-08-2024,South,562,0.13,56.2,Maharashtra
OD362,Veena,"Eggs, Meat & Fish",Eggs,Hadapsar,9/25/2024,East,2049,0.13,655.68,Maharashtra
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Baner,9/25/2024,East,570,0.22,125.4,Maharashtra
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Bavdhan,9/25/2024,East,1236,0.35,333.72,Maharashtra
OD365,Haseena,Beverages,Health Drinks,Hinjawadi,9/25/2024,East,1069,0.32,459.67,Maharashtra
OD366,Roshan,Bakery,Cakes,Camp,9/24/2021,West,1946,0.27,622.72,Maharashtra
OD367,Yusuf,Snacks,Noodles,Aundh,10/21/2023,East,595,0.11,196.35,Maharashtra
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Koregaon Park,10/21/2023,East,2439,0.21,658.53,Maharashtra
OD369,Vince,Bakery,Biscuits,Bavdhan,10/21/2023,East,2415,0.24,555.45,Maharashtra
OD370,Mathew,Oil & Masala,Spices,Viman Nagar,10/21/2023,East,1725,0.27,362.25,Maharashtra
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Pune University,5/29/2024,Central,688,0.21,116.96,Maharashtra
OD372,Sudeep,Food Grains,Rice,Bavdhan,5/29/2024,Central,1698,0.16,339.6,Maharashtra
OD373,Arvind,Bakery,Breads & Buns,Mundhwa,7/23/2021,West,1665,0.33,216.45,Maharashtra
OD374,Shah,Beverages,Health Drinks,Sholapur,7/23/2021,West,1309,0.13,78.54,Maharashtra
OD375,Sharon,Oil & Masala,Spices,Pune,7/23/2021,West,905,0.32,72.4,Maharashtra
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Dhanori,7/23/2021,West,2271,0.35,295.23,Maharashtra
OD377,Ganesh,Snacks,Chocolates,Mundhwa,9/28/2023,Central,2091,0.27,522.75,Maharashtra
OD378,Ganesh,Food Grains,Atta & Flour,Narhe,8/27/2024,East,1917,0.28,172.53,Maharashtra
OD379,Sudeep,Food Grains,Rice,Bhosari,4/28/2022,Central,641,0.17,179.48,Maharashtra
OD380,Hussain,Oil & Masala,Spices,Narhe,4/28/2022,Central,1192,0.26,417.2,Maharashtra
OD381,Krithika,Food Grains,Rice,Sholapur,4/28/2022,Central,1132,0.21,464.12,Maharashtra
OD382,Ram,Oil & Masala,Masalas,Camp,10/28/2023,West,1727,0.27,224.51,Maharashtra
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Mundhwa,10/28/2023,West,1051,0.34,378.36,Maharashtra
OD384,Jackson,Beverages,Health Drinks,Pune Cantonment,6/26/2022,Central,2109,0.19,337.44,Maharashtra
OD385,Surya,"Eggs, Meat & Fish",Mutton,Lonikand,11/27/2022,South,1311,0.14,314.64,Maharashtra
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Sholapur,11/27/2022,South,759,0.1,265.65,Maharashtra
OD387,Esther,Bakery,Biscuits,Lonikand,12-03-2022,East,2201,0.21,462.21,Maharashtra
OD388,Harish,Snacks,Cookies,Mundhwa,12-03-2022,East,1964,0.22,314.24,Maharashtra
OD389,Malik,Snacks,Chocolates,Wagholi,11/24/2021,East,1898,0.19,702.26,Maharashtra
OD390,Shree,Bakery,Biscuits,Rajgurunagar,12-11-2024,East,2282,0.19,114.1,Maharashtra
OD391,Jonas,Bakery,Breads & Buns,Bavdhan,12-11-2024,East,2294,0.18,596.44,Maharashtra
OD392,Hafiz,Oil & Masala,Spices,Rajgurunagar,9/21/2021,West,2213,0.34,995.85,Maharashtra
OD393,Hussain,Food Grains,Atta & Flour,Kothrud,9/21/2021,West,1797,0.3,269.55,Maharashtra
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Mundhwa,06-07-2021,Central,1912,0.29,382.4,Maharashtra
OD395,Suresh,Food Grains,Rice,Hinjawadi,6/30/2024,West,1865,0.11,354.35,Maharashtra
OD396,Sheeba,Bakery,Cakes,Baner,10/17/2024,East,1838,0.24,753.58,Maharashtra
OD397,Ram,Beverages,Soft Drinks,Bavdhan,10/17/2024,East,1626,0.23,195.12,Maharashtra
OD398,Rumaiza,Snacks,Noodles,Baner,10/31/2022,Central,647,0.33,71.17,Maharashtra
OD399,Mathew,Bakery,Breads & Buns,Pune Cantonment,09-08-2023,Central,1042,0.2,177.14,Maharashtra
OD400,Veronica,Beverages,Health Drinks,Lonikand,09-08-2023,Central,1519,0.23,318.99,Maharashtra
OD401,Yadav,Beverages,Health Drinks,Hadapsar,09-08-2023,Central,532,0.26,148.96,Maharashtra
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Sholapur,09-08-2023,Central,1477,0.23,73.85,Maharashtra
OD403,Willams,Bakery,Cakes,Pune University,12/24/2021,South,707,0.14,98.98,Maharashtra
OD404,Shree,Snacks,Cookies,Bhosari,4/16/2021,South,1748,0.24,314.64,Maharashtra
OD405,Alan,Oil & Masala,Masalas,Lonikand,12/24/2024,East,2257,0.15,361.12,Maharashtra
OD406,Kumar,Food Grains,Atta & Flour,Hadapsar,12-08-2024,West,762,0.31,198.12,Maharashtra
OD407,Sharon,Food Grains,Rice,Pune University,12-08-2024,West,904,0.17,63.28,Maharashtra
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Pimpri-Chinchwad,12-08-2024,West,958,0.18,182.02,Maharashtra
OD409,Surya,Beverages,Soft Drinks,Pune Cantonment,12-08-2024,West,2193,0.33,899.13,Maharashtra
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Pimpri-Chinchwad,12-08-2024,West,830,0.14,66.4,Maharashtra
OD411,Krithika,Bakery,Cakes,Dehu Road,12-08-2024,West,1531,0.28,505.23,Maharashtra
OD412,Harish,Snacks,Cookies,Rajgurunagar,12-08-2024,West,2355,0.14,753.6,Maharashtra
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Hadapsar,12-08-2024,West,917,0.19,256.76,Maharashtra
OD414,Ridhesh,Bakery,Breads & Buns,Kothrud,12-08-2024,West,1433,0.25,458.56,Maharashtra
OD415,Sudha,"Eggs, Meat & Fish",Fish,Camp,11-03-2024,West,2246,0.31,965.78,Maharashtra
OD416,Arvind,Food Grains,Dals & Pulses,Narhe,11-03-2024,West,2130,0.23,937.2,Maharashtra
OD417,Ramesh,Snacks,Cookies,Aundh,6/24/2024,West,2461,0.18,393.76,Maharashtra
OD418,Amrish,Beverages,Soft Drinks,Bhosari,4/14/2023,West,1863,0.1,167.67,Maharashtra
OD419,Jackson,Food Grains,Dals & Pulses,Bavdhan,11-06-2024,South,1382,0.1,290.22,Maharashtra
OD420,Hussain,Beverages,Health Drinks,Viman Nagar,03-04-2024,West,807,0.32,88.77,Maharashtra
OD421,Shree,"Eggs, Meat & Fish",Fish,Lonikand,03-04-2024,West,1272,0.24,305.28,Maharashtra
OD422,Komal,Fruits & Veggies,Organic Fruits,Hadapsar,6/22/2021,West,1621,0.15,470.09,Maharashtra
OD423,Malik,Bakery,Breads & Buns,Camp,10/19/2024,East,1356,0.27,501.72,Maharashtra
OD424,Sheeba,Food Grains,Organic Staples,Pune,10/19/2024,East,684,0.21,54.72,Maharashtra
OD425,Veena,Bakery,Cakes,Bavdhan,8/21/2024,South,540,0.27,162,Maharashtra
OD426,Arvind,Beverages,Soft Drinks,Bibwewadi,11/23/2024,Central,1256,0.21,113.04,Maharashtra
OD427,Sudha,Beverages,Health Drinks,Pune University,11/23/2024,Central,581,0.2,214.97,Maharashtra
OD428,Amrish,Snacks,Noodles,Rajgurunagar,09-12-2021,East,707,0.1,226.24,Maharashtra
OD429,Willams,Fruits & Veggies,Organic Vegetables,Dehu Road,10-01-2024,Central,913,0.19,374.33,Maharashtra
OD430,Sudeep,Food Grains,Rice,Sholapur,4/15/2023,South,507,0.33,96.33,Maharashtra
OD431,Harish,Fruits & Veggies,Fresh Fruits,Pimpri-Chinchwad,4/15/2023,South,1367,0.29,355.42,Maharashtra
OD432,Yusuf,Food Grains,Organic Staples,Rajgurunagar,4/15/2023,South,833,0.28,233.24,Maharashtra
OD433,Esther,Beverages,Soft Drinks,Mulshi,4/15/2023,South,1987,0.34,258.31,Maharashtra
OD434,Roshan,Bakery,Breads & Buns,Mulshi,06-06-2023,East,1152,0.11,264.96,Maharashtra
OD435,Rumaiza,Snacks,Noodles,Wagholi,12/19/2021,South,1362,0.12,517.56,Maharashtra
OD436,Haseena,Snacks,Cookies,Baner,12/19/2021,South,942,0.15,122.46,Maharashtra
OD437,Ram,"Eggs, Meat & Fish",Eggs,Kothrud,06-12-2023,Central,2200,0.1,792,Maharashtra
OD438,Aditi,Snacks,Noodles,Pune University,06-12-2023,Central,861,0.25,258.3,Maharashtra
OD439,Sabeela,Oil & Masala,Masalas,Narhe,9/15/2024,Central,1648,0.33,444.96,Maharashtra
OD440,Malik,Fruits & Veggies,Organic Fruits,Hadapsar,1/20/2024,East,1805,0.23,216.6,Maharashtra
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Rajgurunagar,09-05-2023,Central,620,0.3,74.4,Maharashtra
OD442,James,Snacks,Noodles,Sholapur,09-05-2023,Central,1216,0.27,547.2,Maharashtra
OD443,Sudha,"Eggs, Meat & Fish",Fish,Aundh,09-05-2023,Central,686,0.3,34.3,Maharashtra
OD444,Amrish,Food Grains,Dals & Pulses,Bavdhan,09-05-2023,Central,1648,0.23,313.12,Maharashtra
OD445,Sudeep,Food Grains,Dals & Pulses,Narhe,09-05-2023,Central,506,0.23,217.58,Maharashtra
OD446,Yadav,Snacks,Chocolates,Viman Nagar,09-05-2023,Central,1579,0.21,347.38,Maharashtra
OD447,Malik,Snacks,Chocolates,Wagholi,3/20/2024,Central,550,0.29,231,Maharashtra
OD448,Shree,Beverages,Soft Drinks,Camp,04-01-2023,East,2020,0.22,848.4,Maharashtra
OD449,Ganesh,Bakery,Cakes,Mundhwa,04-01-2023,East,695,0.24,104.25,Maharashtra
OD450,Sudha,Food Grains,Dals & Pulses,Kothrud,04-01-2023,East,2453,0.35,367.95,Maharashtra
OD451,Amy,Oil & Masala,Masalas,Mundhwa,04-01-2023,East,1820,0.23,637,Maharashtra
OD452,Verma,"Eggs, Meat & Fish",Mutton,Lonikand,04-01-2023,East,508,0.28,152.4,Maharashtra
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Lonikand,04-01-2023,East,2459,0.23,860.65,Maharashtra
OD454,Esther,Oil & Masala,Masalas,Koregaon Park,10/20/2024,East,850,0.11,93.5,Maharashtra
OD455,Ramesh,Bakery,Biscuits,Rajgurunagar,10/20/2024,East,2417,0.2,821.78,Maharashtra
OD456,Sharon,Snacks,Noodles,Sholapur,12/13/2023,Central,795,0.3,206.7,Maharashtra
OD457,Ridhesh,Food Grains,Dals & Pulses,Viman Nagar,02-12-2021,West,2142,0.26,664.02,Maharashtra
OD458,Akash,Food Grains,Dals & Pulses,Hadapsar,9/26/2023,Central,1542,0.2,647.64,Maharashtra
OD459,Muneer,"Eggs, Meat & Fish",Chicken,Aundh,9/26/2023,Central,2411,0.3,699.19,Maharashtra
OD460,Krithika,Food Grains,Atta & Flour,Bibwewadi,12/15/2022,West,1213,0.28,206.21,Maharashtra
OD461,Veronica,Food Grains,Atta & Flour,Camp,12/15/2022,West,507,0.1,101.4,Maharashtra
OD462,Ramesh,"Eggs, Meat & Fish",Eggs,Hadapsar,12/15/2022,West,618,0.28,216.3,Maharashtra
OD463,Krithika,Beverages,Health Drinks,Pune,4/22/2023,West,1199,0.33,167.86,Maharashtra
OD464,Amrish,Food Grains,Organic Staples,Bibwewadi,4/22/2023,West,2200,0.23,484,Maharashtra
OD465,Krithika,Fruits & Veggies,Fresh Vegetables,Mundhwa,4/22/2023,West,1238,0.27,519.96,Maharashtra
OD466,Veena,Beverages,Soft Drinks,Hinjawadi,4/22/2023,West,1962,0.22,412.02,Maharashtra
OD467,Alan,Snacks,Chocolates,Mundhwa,4/22/2023,West,580,0.26,139.2,Maharashtra
OD468,Shah,Oil & Masala,Edible Oil & Ghee,Dehu Road,1/17/2022,Central,2412,0.21,168.84,Maharashtra
OD469,Adavan,Bakery,Biscuits,Bibwewadi,3/31/2024,Central,1224,0.16,208.08,Maharashtra
OD470,Hussain,Fruits & Veggies,Organic Fruits,Narhe,12/16/2023,Central,1356,0.31,216.96,Maharashtra
OD471,Yadav,Beverages,Soft Drinks,Bavdhan,12/20/2022,East,502,0.25,80.32,Maharashtra
OD472,Yadav,Bakery,Breads & Buns,Hadapsar,11-09-2021,West,2271,0.23,658.59,Maharashtra
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Wagholi,11-09-2021,West,1977,0.33,514.02,Maharashtra
OD474,Yadav,Beverages,Soft Drinks,Hadapsar,11-09-2021,West,1388,0.34,208.2,Maharashtra
OD475,Esther,"Eggs, Meat & Fish",Fish,Camp,11-09-2021,West,2115,0.19,359.55,Maharashtra
OD476,Haseena,Oil & Masala,Masalas,Pimpri-Chinchwad,11-09-2021,West,1976,0.18,790.4,Maharashtra
OD477,Hussain,Bakery,Breads & Buns,Hadapsar,11-09-2021,West,1323,0.22,251.37,Maharashtra
OD478,Rumaiza,Food Grains,Organic Staples,Hadapsar,07-12-2023,West,639,0.25,255.6,Maharashtra
OD479,Rumaiza,Food Grains,Atta & Flour,Hadapsar,10/27/2023,East,1544,0.14,633.04,Maharashtra
OD480,Jackson,Fruits & Veggies,Organic Fruits,Dehu Road,6/26/2023,East,1223,0.12,146.76,Maharashtra
OD481,Ravi,Snacks,Chocolates,Pimpri-Chinchwad,6/26/2023,East,1224,0.22,403.92,Maharashtra
OD482,Shah,Bakery,Cakes,Bavdhan,10-06-2021,West,2157,0.25,949.08,Maharashtra
OD483,James,Bakery,Cakes,Kothrud,7/22/2021,East,673,0.1,195.17,Maharashtra
OD484,Sudha,Food Grains,Atta & Flour,Lonikand,7/22/2021,East,2092,0.23,188.28,Maharashtra
OD485,Vince,Snacks,Cookies,Pune University,06-10-2024,West,1892,0.19,491.92,Maharashtra
OD486,Ramesh,Snacks,Cookies,Rajgurunagar,06-10-2024,West,1943,0.14,777.2,Maharashtra
OD487,Harish,Fruits & Veggies,Organic Fruits,Rajgurunagar,06-10-2024,West,1968,0.14,649.44,Maharashtra
OD488,Sabeela,"Eggs, Meat & Fish",Mutton,Camp,10/29/2021,Central,1596,0.26,478.8,Maharashtra
OD489,Haseena,Snacks,Cookies,Koregaon Park,06-09-2021,Central,1637,0.3,572.95,Maharashtra
OD490,Vidya,Snacks,Chocolates,Koregaon Park,06-09-2021,Central,2232,0.1,870.48,Maharashtra
